data_id,iso,event_id_cnty,event_id_no_cnty,event_date,year,time_precision,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,timestamp,iso3
5949217,586,PAK3695,3695,27-Jul-10,2010,1,Protests,Peaceful protest,Protesters (Pakistan),,6,,,0,60,South Asia,Pakistan,Sindh,Sukkur,Sukkur,Sukkur,27.7051,68.8573,1,Daily Regional Times (Pakistan),Subnational,The employees of TMA Sukkur staged a protest demonstration for the construction of TMA employees' colony in Sukkur on 27 July 2010.,0,1567539396,PAK
5949179,586,PAK3694,3694,27-Jul-10,2010,1,Riots,Violent demonstration,Police Forces of Pakistan (2008-2013),,1,Rioters (Pakistan),,5,15,South Asia,Pakistan,Sindh,Khairpur,Khairpur,Khairpur,27.5271,68.7452,1,Daily Regional Times (Pakistan),Subnational,Police shelled and baton-charged rioters at the National Highway in Khairpur on 27 July 2010 during a protest against loadshedding.,0,1567539396,PAK
5945238,586,PAK3697,3697,27-Jul-10,2010,1,Protests,Peaceful protest,Protesters (Pakistan),,6,,,0,60,South Asia,Pakistan,Sindh,Sukkur,Sukkur,Sukkur,27.7051,68.8573,1,Daily Regional Times (Pakistan),Subnational,The employees of different courts of Sukkur continued their protest demonstration in favour of their demands on 27 July 2010.,0,1567539392,PAK
5945229,586,PAK3686,3686,27-Jul-10,2010,1,Protests,Peaceful protest,Protesters (Pakistan),,6,,,0,60,South Asia,Pakistan,Sindh,Dadu,Dadu,Dadu,26.7328,67.7763,1,Daily Regional Times (Pakistan),Subnational,The employees of the lower courts of Dadu boycotted their duties and staged a protest demonstration against the non-increase in their salaries on 27 July 2010.,0,1567539392,PAK
5943389,586,PAK3689,3689,27-Jul-10,2010,1,Protests,Peaceful protest,Protesters (Pakistan),,6,,,0,60,South Asia,Pakistan,Sindh,Hyderabad,Hyderabad,Hyderabad,25.3942,68.3736,1,Daily Regional Times (Pakistan),Subnational,The members of the Bhangar Welfare Association Hyderabad staged a protest demonstration for the arrest of the attackers of their community men on 27 July 2010.,0,1567539389,PAK
5940614,586,PAK3698,3698,27-Jul-10,2010,1,Protests,Peaceful protest,Protesters (Pakistan),,6,,,0,60,South Asia,Pakistan,Sindh,Thatta,Thatta,Thatta,24.7473,67.923,1,Daily Regional Times (Pakistan),Subnational,A protest demonstration was staged by the residents of Raju Nizamani area against the HESCO authorities for not replacing a burnt transformer of their area on 27 July 2010. The protestors staged a sit-in outside the local grid station and set tires on fire in Thatta.,0,1567539386,PAK
5938761,586,PAK3691,3691,27-Jul-10,2010,1,Protests,Peaceful protest,Protesters (Pakistan),,6,,,0,60,South Asia,Pakistan,Sindh,Hyderabad,Hyderabad,Hyderabad,25.3942,68.3736,1,Daily Regional Times (Pakistan),Subnational,The cable operators of Hyderabad observed strike in favour of their demands demanding an end to the harassment that they are currently enduring on 27 July 2010.,0,1567539384,PAK
5925766,50,BGD8610,8610,27-Jul-10,2010,1,Riots,Mob violence,Rioters (Bangladesh),Dheonagar Communal Group (Bangladesh),5,Rioters (Bangladesh),Dheonagar Communal Group (Bangladesh),5,55,South Asia,Bangladesh,Sylhet,Sylhet,Beani Bazar,Beani Bazar,24.8302,92.1539,2,United News of Bangladesh,National,"On July 27, at least 15 people were injured in a series of clashes between two rival groups of villagers at Dheonagar village (Beanibazar, Sylhet) over a land dispute.",0,1567533965,BGD
5589542,50,BGD8620,8620,27-Jul-10,2010,1,Riots,Mob violence,Rioters (Bangladesh),BCL: Bangladesh Chhatra League; Jubo League; Students (Bangladesh),5,Civilians (Bangladesh),,7,57,South Asia,Bangladesh,Sylhet,Sunamganj,Sunamganj,Sunamganj,25.0688,91.4024,1,Daily Star (Bangladesh),National,"Activists of Bangladesh Chhatra League and Jubo League severely beat up a Sulla upazila chairman on 27 July 2010 in Sunamganj city, Sunamganj Sadar.",0,1563366747,BGD
5589540,50,BGD8618,8618,27-Jul-10,2010,1,Riots,Mob violence,Rioters (Bangladesh),Jubo League,5,Police Forces of Bangladesh (2009-),,1,15,South Asia,Bangladesh,Rajshahi,Sirajganj,Sirajganj,Sirajganj,24.4577,89.708,1,Daily Star (Bangladesh),National,"Two factions of Jubo League clashed at Sirajganj town, Sirajganj Sadar on 27 July 2010 over the submission of a tender for Water Development Board. The police clashed with the rioters, firing rubber bullets. At least 10 people were wounded. Three people were arrested.",0,1563366747,BGD
5589539,50,BGD8617,8617,27-Jul-10,2010,1,Protests,Protest with intervention,Protesters (Bangladesh),Students (Bangladesh),6,Police Forces of Bangladesh (2009-),,1,16,South Asia,Bangladesh,Dhaka,Gazipur,Gazipur,Gazipur,23.9984,90.4223,2,United News of Bangladesh,National,"On July 27, following the death of a local in a car accident, students at Jirani Bazaar in Sadar Upazila, Gazipur, staged a protest demonstration demanding construction of overhead bridge. The protestors were dispersed after the baton-charge by police forces.",0,1563366747,BGD
5589538,50,BGD8616,8616,27-Jul-10,2010,1,Riots,Violent demonstration,Rioters (Bangladesh),Students (Bangladesh),5,Police Forces of Bangladesh (2009-),,1,15,South Asia,Bangladesh,Dhaka,Dhaka,Dhaka,Dhaka,23.7104,90.4074,1,United News of Bangladesh,National,"On July 27, at least 20 people, including 10 cops, were injured as students of private universities clashed with police at Banani in Dhaka city while demonstrating for the second day against the government decision to impose VAT on their tuition fees.",0,1563366747,BGD
5589537,50,BGD8615,8615,27-Jul-10,2010,1,Protests,Peaceful protest,Protesters (Bangladesh),Students (Bangladesh),6,,,0,60,South Asia,Bangladesh,Chittagong,Comilla,Comilla Adarsha,Comilla,23.4619,91.185,2,United News of Bangladesh,National,"On July 27, students of Comilla Medical College boycotted their classes in protest against the assault from outsiders at Kuchaitoli in Adarsha Sadar upazila, Comilla.",0,1563366747,BGD
5589536,50,BGD8614,8614,27-Jul-10,2010,1,Riots,Mob violence,Rioters (Bangladesh),,5,Rioters (Bangladesh),,5,55,South Asia,Bangladesh,Chittagong,Comilla,Comilla Adarsha,Comilla,23.4619,91.185,2,United News of Bangladesh,National,"On July 27, at Kuchaitoli in Adarsha Sadar upazila, Comilla, a minor clash ensued between the medicine club of Comilla Medical College and locals over the death of a local who was injured in a road accident.",0,1563366747,BGD
5589534,50,BGD8612,8612,27-Jul-10,2010,1,Riots,Mob violence,Rioters (Bangladesh),AL: Bangladesh Awami League,5,Civilians (Bangladesh),,7,57,South Asia,Bangladesh,Rajshahi,Naogaon,Badalgachhi,Badalgachhi,24.9677,88.9073,2,United News of Bangladesh,National,"On July 27, rioters, led by an Awami League lawmaker ransacked the office of Palli Bidyut at Badalgasi upazila, Naogaon, following loadshedding during the holy night of Shab-e-Barat.",0,1563366747,BGD
5589533,50,BGD8611,8611,27-Jul-10,2010,1,Riots,Violent demonstration,Rioters (Bangladesh),Students (Bangladesh),5,Police Forces of Bangladesh (2009-),,1,15,South Asia,Bangladesh,Dhaka,Dhaka,Dhaka,Dhaka-Gulshan,23.7897,90.4104,1,Daily Star (Bangladesh),National,"Private university students demonstrated in Gulshan area, Dhaka on 27 July 2010 against the newly imposed VAT on tuition and other private university fees. The students vandalised vehicles and clashed with the police.",0,1563366747,BGD
5589531,50,BGD8609,8609,27-Jul-10,2010,1,Riots,Violent demonstration,Rioters (Bangladesh),Students (Bangladesh),5,Police Forces of Bangladesh (2009-),,1,15,South Asia,Bangladesh,Dhaka,Dhaka,Dhaka,Dhaka-Badda,23.7716,90.4415,1,Daily Star (Bangladesh),National,"Private university students demonstrated in Banani area, Dhaka on 27 July 2010 against the newly imposed VAT on tuition and other private university fees. The students vandalised vehicles and set up a barricade at New Airport Road at Kakali and Banani intersections, clashing with the police. At least 30 persons including 12 police officers were wounded.",0,1563366747,BGD
5295890,710,SAF1885,1885,27-Jul-10,2010,1,Riots,Violent demonstration,Rioters (South Africa),,5,Police Forces of South Africa (1994-),,1,15,Southern Africa,South Africa,KwaZulu-Natal,uMgungundlovu,The Msunduzi,Pietermaritzburg,-29.6167,30.3833,1,Daily News (South Africa),National,Police are forced to disperse a rioting mob upset of a bail set on men charged in connection to an arson attack on the home of an ANC councilor.,0,1561469224,ZAF
7221916,50,BGD8599,8599,26-Jul-10,2010,1,Protests,Peaceful protest,Protesters (Bangladesh),Students (Bangladesh),6,,,0,60,South Asia,Bangladesh,Chittagong,Chittagong,Chittagong,Chittagong,22.3571,91.7823,1,Daily Star (Bangladesh),National,"Students of Chittagong University demonstrated on 26 July 2010 at Sholoshahar Gate, Chittagong city demanding cancellation of fee hikes and withdrawal of cases filed against students.",0,1600193285,BGD
7065536,586,PAK3638,3638,26-Jul-10,2010,1,Riots,Mob violence,Rioters (Pakistan),MQM: Muttahida Qaumi Movement,5,Rioters (Pakistan),MQM: Muttahida Qaumi Movement,5,55,South Asia,Pakistan,Sindh,Tando Allah Yar,Tando Allah Yar,Tando Allahyar,25.4624,68.7166,1,Daily Regional Times (Pakistan),Subnational,"On 26 July 2010, a clash erupted between two groups of activists of the Muttahida Qaumi Movement (MQM) over a land dispute at the Qila Chowk in Tando Allahyar city (Tando Allahyar, Sindh) and as a result, three persons were injured.",0,1587476260,PAK
6384330,566,NIG2834,2834,26-Jul-10,2010,1,Protests,Protest with intervention,Protesters (Nigeria),BESAN: Basic Education Staff Association of Nigeria; Teachers (Nigeria),6,Police Forces of Nigeria (1999-2015),,1,16,Western Africa,Nigeria,Kogi,Ankpa,,Ika,7.5601,7.7228,1,All Africa,Regional,"Teachers, under the aegis of the Basic Education Staff Association of Nigeria, protested the e-payment salary system and non-implementation and payment of four years arrears. The teachers threatened to boycott the conduction of third term examination even as they were dispersed with tear-gas by a detachment of Anti-Riot Policemen at the entrance to the Assembly complex.",0,1574720889,NGA
5967957,586,PAK3679,3679,26-Jul-10,2010,1,Protests,Peaceful protest,Protesters (Pakistan),SAS: Sindh Adabi Sangat; Journalists (Pakistan),6,,,0,60,South Asia,Pakistan,Sindh,Thatta,Thatta,Thatta,24.7473,67.923,1,Daily Regional Times (Pakistan),Subnational,"On the call of SAS, journalists in Thatta staged a protest against the non-arrest of the killers of a senior Hyderabadi journalist on 26 July 2010.",0,1568137458,PAK
5967956,586,PAK3678,3678,26-Jul-10,2010,1,Protests,Peaceful protest,Protesters (Pakistan),SAS: Sindh Adabi Sangat; Journalists (Pakistan),6,,,0,60,South Asia,Pakistan,Sindh,Badin,Badin,Talhar,24.8833,68.8166,1,Daily Regional Times (Pakistan),Subnational,"On the call of SAS, journalists in Talhar staged a protest against the non-arrest of the killers of a senior Hyderabadi journalist on 26 July 2010.",0,1568137458,PAK
5967955,586,PAK3675,3675,26-Jul-10,2010,1,Protests,Peaceful protest,Protesters (Pakistan),SAS: Sindh Adabi Sangat; Journalists (Pakistan),6,,,0,60,South Asia,Pakistan,Sindh,Sanghar,Shahdadpur,Shahdadpur,25.9253,68.6228,1,Daily Regional Times (Pakistan),Subnational,"On the call of SAS, journalists in Shahdadpur staged a protest against the non-arrest of the killers of a senior Hyderabadi journalist on 26 July 2010.",0,1568137458,PAK
5967953,586,PAK3674,3674,26-Jul-10,2010,1,Protests,Peaceful protest,Protesters (Pakistan),Journalists (Pakistan),6,,,0,60,South Asia,Pakistan,Sindh,Sanghar,Shahdadpur,Shahdadpur,25.9253,68.6228,1,Daily Regional Times (Pakistan),Subnational,The journalists of Shahdadpur took out a protest rally against attacks on their colleagues on 26 July 2010.,0,1568137458,PAK
5967952,586,PAK3673,3673,26-Jul-10,2010,1,Protests,Peaceful protest,Protesters (Pakistan),SAS: Sindh Adabi Sangat; Journalists (Pakistan),6,,,0,60,South Asia,Pakistan,Sindh,Qambar Shahdadkot,Shahdadkot,Shahdadkot,27.8388,67.875,1,Daily Regional Times (Pakistan),Subnational,"On the call of SAS, journalists in Kambar-Shahdadkot staged a protest against the non-arrest of the killers of a senior Hyderabadi journalist on 26 July 2010.",0,1568137458,PAK
5967951,586,PAK3672,3672,26-Jul-10,2010,1,Protests,Peaceful protest,Protesters (Pakistan),SAS: Sindh Adabi Sangat; Journalists (Pakistan),6,,,0,60,South Asia,Pakistan,Sindh,Jamshoro,Sehwan,Sehwan,26.4179,67.8408,1,Daily Regional Times (Pakistan),Subnational,"On the call of SAS, journalists in Sehwan Sharif staged a protest against the non-arrest of the killers of a senior Hyderabadi journalist on 26 July 2010.",0,1568137458,PAK
5967950,586,PAK3671,3671,26-Jul-10,2010,1,Protests,Peaceful protest,Protesters (Pakistan),SAS: Sindh Adabi Sangat; Journalists (Pakistan),6,,,0,60,South Asia,Pakistan,Sindh,Matiari,Hala,New Saeedabad,25.9631,68.3734,1,Daily Regional Times (Pakistan),Subnational,"On the call of SAS, journalists in New Saeedabad staged a protest against the non-arrest of the killers of a senior Hyderabadi journalist on 26 July 2010.",0,1568137458,PAK
5967949,586,PAK3670,3670,26-Jul-10,2010,1,Protests,Peaceful protest,Protesters (Pakistan),SAS: Sindh Adabi Sangat; Journalists (Pakistan),6,,,0,60,South Asia,Pakistan,Sindh,Naushahro Feroze,Naushahro Feroze,Naushahro Feroze,26.8511,68.1264,1,Daily Regional Times (Pakistan),Subnational,"On the call of SAS, journalists in Naushahro Feroze staged a protest against the non-arrest of the killers of a senior Hyderabadi journalist on 26 July 2010.",0,1568137458,PAK
5967948,586,PAK3669,3669,26-Jul-10,2010,1,Protests,Peaceful protest,Protesters (Pakistan),SAS: Sindh Adabi Sangat; Journalists (Pakistan),6,,,0,60,South Asia,Pakistan,Sindh,Naushahro Feroze,Moro,Moro,26.6645,68.0015,1,Daily Regional Times (Pakistan),Subnational,"On the call of SAS, journalists in Moro staged a protest against the non-arrest of the killers of a senior Hyderabadi journalist on 26 July 2010.",0,1568137458,PAK
5967947,586,PAK3667,3667,26-Jul-10,2010,1,Protests,Peaceful protest,Protesters (Pakistan),SAS: Sindh Adabi Sangat; Journalists (Pakistan),6,,,0,60,South Asia,Pakistan,Sindh,Badin,Matli,Matli,25.0431,68.6556,1,Daily Regional Times (Pakistan),Subnational,"On the call of SAS, journalists in Matli staged a protest against the non-arrest of the killers of a senior Hyderabadi journalist on 26 July 2010.",0,1568137458,PAK
5967946,586,PAK3664,3664,26-Jul-10,2010,1,Protests,Peaceful protest,Protesters (Pakistan),SAS: Sindh Adabi Sangat; Journalists (Pakistan),6,,,0,60,South Asia,Pakistan,Sindh,Larkana,Larkana,Larkana,27.5549,68.2141,1,Daily Regional Times (Pakistan),Subnational,"On the call of SAS, journalists in Larkana staged a protest against the non-arrest of the killers of a senior Hyderabadi journalist on 26 July 2010.",0,1568137458,PAK
5967945,586,PAK3663,3663,26-Jul-10,2010,1,Protests,Peaceful protest,Protesters (Pakistan),SAS: Sindh Adabi Sangat; Journalists (Pakistan),6,,,0,60,South Asia,Pakistan,Sindh,Dadu,Khairpur Nathan Shah,Khairpur Nathan Shah,27.0906,67.7348,1,Daily Regional Times (Pakistan),Subnational,"On the call of SAS, journalists in KN SHah staged a protest against the non-arrest of the killers of a senior Hyderabadi journalist on 26 July 2010.",0,1568137458,PAK
5967944,586,PAK3662,3662,26-Jul-10,2010,1,Protests,Peaceful protest,Protesters (Pakistan),Teachers (Pakistan),6,,,0,60,South Asia,Pakistan,Sindh,Khairpur,Khairpur,Khairpur,27.5271,68.7452,1,Daily Regional Times (Pakistan),Subnational,The members of the Sindh Professors and Lecturers Association (SPLA) took out a protest rally against the transfers of 416 professors on 26 July 2010 in Khairpur.,0,1568137458,PAK
5967943,586,PAK3661,3661,26-Jul-10,2010,1,Protests,Peaceful protest,Protesters (Pakistan),SAS: Sindh Adabi Sangat; Journalists (Pakistan),6,,,0,60,South Asia,Pakistan,Sindh,Naushahro Feroze,Kandiaro,Kandiaro,27.0591,68.2102,1,Daily Regional Times (Pakistan),Subnational,"On the call of SAS, journalists in Kandiaro staged a protest against the non-arrest of the killers of a senior Hyderabadi journalist on 26 July 2010.",0,1568137458,PAK
5967942,586,PAK3656,3656,26-Jul-10,2010,1,Protests,Peaceful protest,Protesters (Pakistan),Teachers (Pakistan),6,,,0,60,South Asia,Pakistan,Sindh,Hyderabad,Hyderabad,Hyderabad,25.3942,68.3736,1,Daily Regional Times (Pakistan),Subnational,The members of the Sindh Professors and Lecturers Association (SPLA) Hyderabad Region staged a protest demonstration against the large scale transfers of professors on 26 July 2010 in Hyderabad.,0,1568137458,PAK
5967941,586,PAK3653,3653,26-Jul-10,2010,1,Protests,Peaceful protest,Protesters (Pakistan),SAS: Sindh Adabi Sangat; Journalists (Pakistan),6,,,0,60,South Asia,Pakistan,Sindh,Hyderabad,Hyderabad,Hyderabad,25.3942,68.3736,1,Daily Regional Times (Pakistan),Subnational,"On the call of SAS, journalists in Hyderabad staged a protest against the non-arrest of the killers of a senior Hyderabadi journalist on 26 July 2010.",0,1568137458,PAK
5967940,586,PAK3650,3650,26-Jul-10,2010,1,Protests,Peaceful protest,Protesters (Pakistan),SAS: Sindh Adabi Sangat; Journalists (Pakistan),6,,,0,60,South Asia,Pakistan,Sindh,Matiari,Hala,Hala,25.813,68.4227,1,Daily Regional Times (Pakistan),Subnational,"On the call of SAS, journalists in Hala staged a protest against the non-arrest of the killers of a senior Hyderabadi journalist on 26 July 2010.",0,1568137458,PAK
5967939,586,PAK3649,3649,26-Jul-10,2010,1,Protests,Peaceful protest,Protesters (Pakistan),SAS: Sindh Adabi Sangat; Journalists (Pakistan),6,,,0,60,South Asia,Pakistan,Sindh,Badin,Shaheed Fazal Rahu,Golarchi,24.6457,68.4996,1,Daily Regional Times (Pakistan),Subnational,"On the call of SAS, journalists in Golarchi staged a protest against the non-arrest of the killers of a senior Hyderabadi journalist on 26 July 2010.",0,1568137458,PAK
5967938,586,PAK3647,3647,26-Jul-10,2010,1,Protests,Peaceful protest,Protesters (Pakistan),SAS: Sindh Adabi Sangat; Journalists (Pakistan),6,,,0,60,South Asia,Pakistan,Sindh,Dadu,Dadu,Dadu,26.7328,67.7763,1,Daily Regional Times (Pakistan),Subnational,"On the call of SAS, journalists in Dadu staged a protest against the non-arrest of the killers of a senior Hyderabadi journalist on 26 July 2010.",0,1568137458,PAK
5967937,586,PAK3646,3646,26-Jul-10,2010,1,Protests,Peaceful protest,Protesters (Pakistan),SAS: Sindh Adabi Sangat; Journalists (Pakistan),6,,,0,60,South Asia,Pakistan,Sindh,Badin,Badin,Badin,24.6566,68.8386,1,Daily Regional Times (Pakistan),Subnational,"On the call of SAS, journalists in Badin staged a protest against the non-arrest of the killers of a senior Hyderabadi journalist on 26 July 2010.",0,1568137458,PAK
5950540,586,PAK3651,3651,26-Jul-10,2010,1,Protests,Peaceful protest,Protesters (Pakistan),,6,,,0,60,South Asia,Pakistan,Sindh,Matiari,Hala,Hala,25.813,68.4227,1,Daily Regional Times (Pakistan),Subnational,The residents of Tariq Road Hala continued their protest demonstration against the HESCO authorities on 26 July 2010 in Hala.,0,1567539398,PAK
5950048,586,PAK3655,3655,26-Jul-10,2010,1,Protests,Peaceful protest,Protesters (Pakistan),Women (Pakistan),6,,,0,60,South Asia,Pakistan,Sindh,Hyderabad,Hyderabad,Hyderabad,25.3942,68.3736,1,Daily Regional Times (Pakistan),Subnational,"On 26 July 2010 in Hyderabad, women of the Mallah Community staged a protest demonstration for the recovery of their kidnapped community man.",0,1567539397,PAK
5949805,586,PAK3648,3648,26-Jul-10,2010,1,Protests,Peaceful protest,Protesters (Pakistan),,6,,,0,60,South Asia,Pakistan,Sindh,Shaheed Benazirabad,Kazi Ahmed,Daulatpur,26.5015,67.9707,1,Daily Regional Times (Pakistan),Subnational,The growers of Daulatpur Branch and Lundki Branch staged a protest demonstration against the acute shortage of irrigation water outside the Daulatpur Press Club on 26 July 2010.,0,1567539397,PAK
5949594,586,PAK3654,3654,26-Jul-10,2010,1,Protests,Peaceful protest,Protesters (Pakistan),STPP: Sindh Taraqi Pasand Party,6,,,0,60,South Asia,Pakistan,Sindh,Hyderabad,Hyderabad,Hyderabad,25.3942,68.3736,1,Daily Regional Times (Pakistan),Subnational,Activists of STPP Hyderabad chapter staged a protest demonstration against the reopening of the CJ Link Canal and shortage of water in Sindh on 26 July 2010.,0,1567539397,PAK
5949469,586,PAK3657,3657,26-Jul-10,2010,1,Protests,Peaceful protest,Protesters (Pakistan),SUP: Sindh United Party,6,,,0,60,South Asia,Pakistan,Sindh,Hyderabad,Hyderabad,Hyderabad,25.3942,68.3736,1,Daily Regional Times (Pakistan),Subnational,"The activists of the Sindh United Party (SUP) demonstrated against the reopening of the CJ Link Canal, water shortage, proposed construction of the Bhasha Dam and other dams on the River Indus in Hyderabad on 26 July 2010.",0,1567539397,PAK
5949302,586,PAK3677,3677,26-Jul-10,2010,1,Protests,Peaceful protest,Protesters (Pakistan),JSQM: Jeay Sindh Qaumi Movement,6,,,0,60,South Asia,Pakistan,Sindh,Sukkur,Sukkur,Sukkur,27.7051,68.8573,1,Daily Regional Times (Pakistan),Subnational,"Different political, religious, nationalist and civil society organizations under the leadership of JSSF, JSQM, PPP, JI, ST and others took out a mammoth protest rally against tribal clashes in the province of Sindh on 26 July 2010.",0,1567539397,PAK
5948976,586,PAK3659,3659,26-Jul-10,2010,1,Protests,Peaceful protest,Protesters (Pakistan),Women (Pakistan),6,,,0,60,South Asia,Pakistan,Sindh,Hyderabad,Hyderabad,Hyderabad,25.3942,68.3736,1,Daily Regional Times (Pakistan),Subnational,The women residents of Khathar and Hala Naka staged a protest demonstration against the non provision of BISP forms to them in Hyderabad on 26 July 2010.,0,1567539396,PAK
5948751,586,PAK3658,3658,26-Jul-10,2010,1,Protests,Peaceful protest,Protesters (Pakistan),,6,,,0,60,South Asia,Pakistan,Sindh,Hyderabad,Hyderabad,Hyderabad,25.3942,68.3736,1,Daily Regional Times (Pakistan),Subnational,The residents of village Safar Khaskheli district Jamshoro on 26 July 2010 in Hyderabad demonstrated against registration of fake cases against them and occupation of their village.,0,1567539396,PAK
5948347,586,PAK3666,3666,26-Jul-10,2010,1,Protests,Peaceful protest,Protesters (Pakistan),,6,,,0,60,South Asia,Pakistan,Sindh,Larkana,Larkana,Larkana,27.5549,68.2141,1,Daily Regional Times (Pakistan),Subnational,The Child Rights Committee (CRC) Larkana staged a protest demonstration against the rising number of child abuse cases including the kidnapping and killing of children on 26 July 2010.,0,1567539395,PAK
5948139,586,PAK3668,3668,26-Jul-10,2010,1,Protests,Peaceful protest,Protesters (Pakistan),,6,,,0,60,South Asia,Pakistan,Sindh,Mirpur Khas,Mirpur Khas,Mirpur Khas,25.5316,69.003,1,Daily Regional Times (Pakistan),Subnational,"Dozens of employees of the Taluka Municipal Administration (TMA), Mirpurkhas, under the banner of the Municipal Employees Union taluka administration Mirpurkhas held a protest demonstration on 26 July 2010 for the arrest of general secretary of the union.",0,1567539395,PAK
5948021,586,PAK3676,3676,26-Jul-10,2010,1,Protests,Peaceful protest,Protesters (Pakistan),,6,,,0,60,South Asia,Pakistan,Sindh,Sukkur,Sukkur,Sukkur,27.7051,68.8573,1,Daily Regional Times (Pakistan),Subnational,"On 26 July 2010 in Sukkur, the relatives of jail inmates demonstrated against operation in the Sukkur Central Jail one.",0,1567539395,PAK
5948017,586,PAK3660,3660,26-Jul-10,2010,1,Protests,Peaceful protest,Protesters (Pakistan),PPP: Pakistan Peoples Party,6,,,0,60,South Asia,Pakistan,Sindh,Jamshoro,Kotri,Jamshoro,25.4393,68.2902,1,Daily Regional Times (Pakistan),Subnational,The activists of the PPP Labour Bureau Sindh University Jamshoro chapter demonstrated against the VC of Sindh University for not accepting their demands 0n 26 July 2010.,0,1567539395,PAK
5947941,586,PAK3665,3665,26-Jul-10,2010,1,Protests,Peaceful protest,Protesters (Pakistan),,6,,,0,60,South Asia,Pakistan,Sindh,Larkana,Larkana,Larkana,27.5549,68.2141,1,Daily Regional Times (Pakistan),Subnational,A large number of residents of Larkana staged a sit-in protest at the DPO Chowk Larkana against the unannounced load shedding on 26 July 2010.,0,1567539395,PAK
5946202,586,PAK3680,3680,26-Jul-10,2010,1,Protests,Peaceful protest,Protesters (Pakistan),,6,,,0,60,South Asia,Pakistan,Sindh,Umerkot,Umerkot,Umerkot,25.3621,69.7339,1,Daily Regional Times (Pakistan),Subnational,"The lower staff of the courts including readers, stenos and clerks took out a protest rally in favour of their demands on 26 July 2010 in Umerkot.",0,1567539393,PAK
5769037,818,EGY569,569,26-Jul-10,2010,1,Protests,Protest with intervention,Protesters (Egypt),,6,Police Forces of Egypt (1981-2011),,1,16,Northern Africa,Egypt,Cairo,Al Wayli,,Cairo,30.0771,31.2859,1,IRIN,International,600 people from the southern governorate of Minya staged a sit-down protest outside the Irrigation Ministry in Cairo to protest about the lack of water for their land.,0,1567462157,EGY
5589527,50,BGD8605,8605,26-Jul-10,2010,1,Riots,Mob violence,Rioters (Bangladesh),AL: Bangladesh Awami League,5,Civilians (Bangladesh),Women (Bangladesh),7,57,South Asia,Bangladesh,Barisal,Patuakhali,Patuakhali,Patuakhali,22.3683,90.3458,1,Daily Star (Bangladesh),National,"An Awami League leader (Iqbal Mahmud Liton) assaulted an upazila vice chairwoman (Shahsunnnahar Dolly) at a conference at Patuakhali Press Club, Patuakhali city on 26 July 2010.",0,1563366747,BGD
5589526,50,BGD8604,8604,26-Jul-10,2010,1,Riots,Violent demonstration,Rioters (Bangladesh),Students (Bangladesh),5,Civilians (Bangladesh),Teachers (Bangladesh),7,57,South Asia,Bangladesh,Chittagong,Chittagong,Hathazari,Jobra,22.4779,91.8034,1,Daily Star (Bangladesh),National,"Students of Chittagong University (CU) staged a demonstration on campus in Jobra village, Hathazari upazila, Chittagong on 26 July 2010 denouncing a recent fee hike. Two students were expelled on charges of manhandling two teachers during the demonstration.",0,1563366747,BGD
5589525,50,BGD8603,8603,26-Jul-10,2010,1,Riots,Mob violence,Rioters (Bangladesh),Labour Group (Bangladesh),5,Police Forces of Bangladesh (2009-),,1,15,South Asia,Bangladesh,Dhaka,Dhaka,Savar,Savar,23.8486,90.25,2,United News of Bangladesh,National,"On July 26, at least 50 people, including five cops, were injured during a clash between unruly garments workers and police following the death of an ailing garment employee at Hemayetpur, Savar upazila.",0,1563366747,BGD
5589524,50,BGD8601,8601,26-Jul-10,2010,1,Riots,Violent demonstration,Rioters (Bangladesh),Labour Group (Bangladesh),5,Police Forces of Bangladesh (2009-),,1,15,South Asia,Bangladesh,Dhaka,Dhaka,Savar,Hemayetpur,23.7937,90.2765,1,Daily Star (Bangladesh),National,"Garment factory workers staged a riot at Hemayetpur village, Savar upazila, Dhaka district on 26 July 2010 following the death of a fellow worker. The demonstrators vandalised parts of the factory and set up a barricade on Hemayetpur-Singair road. At least 50 people were wounded as the police fired rubber bullets and used teargas while rioters retaliated with brickbacks.",0,1563366747,BGD
5589523,50,BGD8600,8600,26-Jul-10,2010,1,Riots,Violent demonstration,Rioters (Bangladesh),Students (Bangladesh),5,Police Forces of Bangladesh (2009-),,1,15,South Asia,Bangladesh,Dhaka,Dhaka,Dhaka,Dhaka,23.7104,90.4074,1,United News of Bangladesh,National,"On July 26, in Dhaka city, hundreds of students from private universities barricaded the Mohakhali-Airport road and clashed with police to protest the imposition of VAT on educational expenses of students studying at private universities.",0,1563366747,BGD
5589521,50,BGD8598,8598,26-Jul-10,2010,1,Riots,Violent demonstration,Rioters (Bangladesh),Students (Bangladesh),5,Police Forces of Bangladesh (2009-),,1,15,South Asia,Bangladesh,Dhaka,Dhaka,Dhaka,Dhaka-Gulshan,23.7897,90.4104,1,Daily Star (Bangladesh),National,"Private university students staged a riot at Mohakhali intersection (Gulshan, Dhaka city) on 26 July 2010 denouncing the newly imposed VAT on tuition and other private university fees. The police dispersed the demonstrators with batons.",0,1563366747,BGD
