data_id,iso,event_id_cnty,event_id_no_cnty,event_date,year,time_precision,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,timestamp,iso3
5583927,50,BGD10613,10613,"09 June 2011",2011,1,Riots,"Mob violence","Rioters (Bangladesh)",,5,"Rioters (Bangladesh)",,5,55,"South Asia",Bangladesh,Rajshahi,Nawabganj,Nawabganj,"Chapai Nababganj",24.5903,88.2744,2,"Daily Star (Bangladesh)",National,"On 9 June 2011, four people were injured and three shops ransacked during post-poll clashes between supporters of rival candidates in Chapai Nababganj upazila.",0,1563366740,BGD
5583926,50,BGD10612,10612,"09 June 2011",2011,1,Riots,"Mob violence","Rioters (Bangladesh)",,5,"Rioters (Bangladesh)",,5,55,"South Asia",Bangladesh,Rajshahi,Natore,Bagatipara,Bagatipara,24.3166,88.952,2,"Daily Star (Bangladesh)",National,"On 9 June 2011, at least 12 people were injured in an unarmed clash between supporters of rival Union Parishad candidates in Paka Union in Bagati Para upazila.",0,1563366740,BGD
5583925,50,BGD10611,10611,"09 June 2011",2011,1,Riots,"Mob violence","Rioters (Bangladesh)",,5,"Rioters (Bangladesh)",,5,55,"South Asia",Bangladesh,Rangpur,Thakurgaon,Ranisankail,Ranisankail,25.891,88.2653,2,"Daily Star (Bangladesh)",National,"On 9 June 2011, at least 10 people were injured in an unarmed clash between supporters of rival Union Parishad candidates in Rator union in Ranishankoil upazila.",0,1563366740,BGD
5583924,50,BGD10610,10610,"09 June 2011",2011,1,Riots,"Mob violence","Rioters (Bangladesh)",,5,"Police Forces of Bangladesh (2009-)","Police Forces of Bangladesh (2009-) Bangladesh Ansar",1,15,"South Asia",Bangladesh,Chittagong,Chandpur,Faridganj,Faridganj,23.1356,90.7434,2,"Financial Express (Bangladesh)",National,"At least 50 people have been injured in clashes following the Union Parishad (UP) elections in Faridganj Upazila. The injured, including election officers, police and Ansar members, were given treatment at different hospitals after the clashes Thursday.",0,1563366740,BGD
5583923,50,BGD10609,10609,"09 June 2011",2011,1,Riots,"Violent demonstration","Rioters (Bangladesh)","Labour Group (Bangladesh)",5,"Police Forces of Bangladesh (2009-)",,1,15,"South Asia",Bangladesh,Dhaka,Dhaka,Dhaka,Dhaka-Mirpur,23.8218,90.3656,1,"Financial Express (Bangladesh)",National,"Workers of a sweater factory Thursday damaged at least 20 vehicles after blockading a key road in Mirpur in Dhaka city in peak hours, protesting termination of some of their colleagues by the factory management. Armed police wearing riot gears charged the crowds, fired teargas canisters and used water canons to disperse the protestors who became violent and started damaging vehicles.",0,1563366740,BGD
5533667,144,SRI1707,1707,"09 June 2011",2011,1,Protests,"Peaceful protest","Protesters (Sri Lanka)","UNP: United National Party",6,,,0,60,"South Asia","Sri Lanka",Western,Colombo,Colombo,Maradana,6.9271,79.8665,1,"Daily Mirror (Sri Lanka)",National,"The UNP staged a demonstration during which they blocked the road in front of Maradana railway station to condemn the killing of a FTZ worker and several other grievances faced by the people.",0,1561474272,LKA
5530483,586,PAK6992,6992,"09 June 2011",2011,1,Protests,"Peaceful protest","Protesters (Pakistan)","JUI: Jamaat Ulema-e-Islam",6,,,0,60,"South Asia",Pakistan,Balochistan,Quetta,"Quetta City",Quetta,30.1999,67.0097,1,"Nation (Pakistan)",National,"The JUI staged a protest in Quetta for the swift arrest of persons accused of the desecration of the holy Quran.",0,1561474267,PAK
5296075,710,SAF2147,2147,"09 June 2011",2011,1,Protests,"Protest with intervention","Protesters (South Africa)",,6,"Police Forces of South Africa (1994-)",,1,16,"Southern Africa","South Africa",Gauteng,"City of Johannesburg","City of Johannesburg",Noordgesig,-26.226,27.9382,1,"Mail & Guardian (South Africa)",National,"Residents of Noordgesig protest a lack of electricity for a second day.",0,1561469224,ZAF
7116919,764,THA633,633,"08 June 2011",2011,1,Protests,"Peaceful protest","Protesters (Thailand)",,6,,,0,60,"Southeast Asia",Thailand,"Chiang Mai","San Kamphaeng","San Kamphaeng","San Kamphaeng",18.7448,99.1195,2,"Thai News Service",National,"About 400 residents of Chiang Mai's San Kamphaeng district demonstrated at Don Chan-Nam Phu Ron Road in protest against a garbage recycling facility, which has been operating for three years without permission from the Chae Chang Tambon Administration Organization.",0,1591125031,THA
6704424,818,EGY10399,10399,"08 June 2011",2011,1,Protests,"Protest with intervention","Protesters (Egypt)","Labour Group (Egypt)",6,"Police Forces of Egypt (2011-2012)",,1,16,"Northern Africa",Egypt,Cairo,"Qasr al Nile",,"Cairo-Qasr al Nile",30.0488,31.2343,1,Youm7,National,"On 8 June 2011, four demonstrations occurred in front of the Council of Ministers in Cairo, organized by temporary employees of the Desert Research Center, first graduates of Al Azhar University, employees of Al-Nasr Company, and farmers, blocking the road till their demands are met. Dozens were arrested after the police forces intervened. [size=no report]",0,1578503456,EGY
6059767,12,ALG2805,2805,"08 June 2011",2011,1,Protests,"Protest with intervention","Police Forces of Algeria (1999-)","Military Forces of Algeria (1999-) Gendarmerie",1,"Protesters (Algeria)",,6,16,"Northern Africa",Algeria,Ouargla,Ouargla,,Ouargla,31.9664,5.3421,1,"Al Jazeera",Regional,"Hundreds of jobless youth in the province of Ouargla in south-east Algeria were subject to force by anti-riot police that used force to break up a sit-in they staged in front of the local governments headquarters. Anti-riot police along with the national gendarmerie used ""force"" in trying to disperse youth who staged a sit-in to demand jobs.",0,1571164547,DZA
5968237,586,PAK6968,6968,"08 June 2011",2011,1,Protests,"Peaceful protest","Protesters (Pakistan)","Journalists (Pakistan)",6,,,0,60,"South Asia",Pakistan,Sindh,"Karachi City","Karachi East",Karachi,24.9056,67.0822,1,"Express Tribune (Pakistan)",National,"Journalists and relatives of a youth shot dead by the rangers staged a protest in Karachi against the killing.",0,1568137459,PAK
5961457,586,PAK6964,6964,"08 June 2011",2011,1,Protests,"Peaceful protest","Protesters (Pakistan)","Labour Group (Pakistan)",6,,,0,60,"South Asia",Pakistan,Sindh,Larkana,Larkana,Larkana,27.5549,68.2141,1,"Daily Regional Times (Pakistan)",Subnational,"Artists and residents staged a protest in Larkana against the police for filing a case against a popular tv artist.",0,1568132417,PAK
5950312,586,PAK6958,6958,"08 June 2011",2011,1,Protests,"Peaceful protest","Protesters (Pakistan)",,6,,,0,60,"South Asia",Pakistan,Sindh,Hyderabad,Hyderabad,Hyderabad,25.3942,68.3736,1,"Daily Regional Times (Pakistan)",Subnational,"The Sindh Brick Kiln Owners Association staged a protest in Hyderabad against increasing sales tax.",0,1567539398,PAK
5949904,586,PAK6957,6957,"08 June 2011",2011,1,Protests,"Peaceful protest","Protesters (Pakistan)",,6,,,0,60,"South Asia",Pakistan,Sindh,Dadu,Dadu,Dadu,26.7328,67.7763,1,"Daily Regional Times (Pakistan)",Subnational,"Memebers of different political, social and religious parties staged a protest in Dadu against the open sale of drugs and alcohol in the city.",0,1567539397,PAK
5949813,586,PAK6956,6956,"08 June 2011",2011,1,Protests,"Peaceful protest","Protesters (Pakistan)",,6,,,0,60,"South Asia",Pakistan,Sindh,Dadu,Dadu,Dadu,26.7328,67.7763,1,"Daily Regional Times (Pakistan)",Subnational,"Empolyees of the Agriculture Research Center staged a protest in Dadu against the non-issuance of their increase in salaries.",0,1567539397,PAK
5947422,586,PAK6966,6966,"08 June 2011",2011,1,Protests,"Peaceful protest","Protesters (Pakistan)","SNP: Sindh National Party",6,,,0,60,"South Asia",Pakistan,Sindh,"Tando Muhammad Khan","Tando Muhammad Khan","Tando Muhammad Khan",25.1232,68.5354,1,"Daily Regional Times (Pakistan)",Subnational,"SNP activist staged a protest in Tando Muhammed against the non-arrest of the murders of their leader.",0,1567539394,PAK
5947414,586,PAK6962,6962,"08 June 2011",2011,1,Protests,"Peaceful protest","Protesters (Pakistan)","JSQM: Jeay Sindh Qaumi Movement",6,,,0,60,"South Asia",Pakistan,Sindh,Khairpur,Khairpur,Khairpur,27.5271,68.7452,1,"Daily Regional Times (Pakistan)",Subnational,"JSQM staged a protest in Khairpur demanding the arrest of the murders of 3 nationalists.",0,1567539394,PAK
5947412,586,PAK6963,6963,"08 June 2011",2011,1,Protests,"Peaceful protest","Protesters (Pakistan)",,6,,,0,60,"South Asia",Pakistan,Sindh,Umerkot,Kunri,Kunri,25.1784,69.5691,1,"Daily Regional Times (Pakistan)",Subnational,"A protest was staged in Kunri by growers against irrigation water theft and artificial shortage.",0,1567539394,PAK
5946803,586,PAK6959,6959,"08 June 2011",2011,1,Protests,"Peaceful protest","Protesters (Pakistan)",,6,,,0,60,"South Asia",Pakistan,Sindh,Hyderabad,Hyderabad,Hyderabad,25.3942,68.3736,1,"Daily Regional Times (Pakistan)",Subnational,"Goldsmiths staged a protest in Hyderabad against the murder of their colleagues.",0,1567539394,PAK
5944667,586,PAK6961,6961,"08 June 2011",2011,1,Protests,"Peaceful protest","Protesters (Pakistan)","PML-F: Pakistan Muslim League-Functional",6,,,0,60,"South Asia",Pakistan,Sindh,"Karachi City","Karachi East",Karachi,24.9056,67.0822,1,"Daily Regional Times (Pakistan)",Subnational,"Activists of the PML-F staged a protest in Karachi against the attack of a PML-F leader.",0,1567539391,PAK
5944056,586,PAK6965,6965,"08 June 2011",2011,1,Protests,"Peaceful protest","Protesters (Pakistan)",,6,,,0,60,"South Asia",Pakistan,Sindh,"Shaheed Benazirabad","Kazi Ahmed","Shaheed Benazirabad",26.5833,68.1667,1,"Daily Regional Times (Pakistan)",Subnational,"Railway passengers staged a protest in Shaheed Benazirabad staged a protest against a railway employee who overcharged for tickets.",0,1567539390,PAK
5583922,50,BGD10608,10608,"08 June 2011",2011,1,Riots,"Mob violence","Rioters (Bangladesh)",,5,"Police Forces of Bangladesh (2009-)",,1,15,"South Asia",Bangladesh,Rangpur,Lalmonirhat,Hatibandha,Hatibandha,26.12,89.14,2,"United News of Bangladesh",National,"On June 8, in Tongbhanga union in Hatibandha Upazila (Lalmonirhat, Rangpur), supporters of two rival UP candidates clashed with each other and police over polling, leaving 30 injured.",0,1563366740,BGD
5583921,50,BGD10607,10607,"08 June 2011",2011,1,Riots,"Violent demonstration","Rioters (Bangladesh)",,5,,,0,50,"South Asia",Bangladesh,Dhaka,Munshiganj,Gazaria,Gazaria,23.5417,90.5934,2,"United News of Bangladesh",National,"On June 8, in Gazaria Upazila (Munshiganj, Dhaka), residents placed barricades at several places along the Dhaka-Chittagong highway demanding uninterrupted power supply in the area.",0,1563366740,BGD
5583920,50,BGD10606,10606,"08 June 2011",2011,1,Riots,"Mob violence","Rioters (Bangladesh)","BCL: Bangladesh Chhatra League; Students (Bangladesh)",5,"Civilians (Bangladesh)","ICS: Islami Chhatra Shibir; Students (Bangladesh)",7,57,"South Asia",Bangladesh,Mymensingh,Mymensingh,Mymensingh,Mymensingh,24.7564,90.4065,1,"New Nation (Bangladesh)",National,"Activists of Bangladesh Chhatra League (BCL) Bangladesh Agricultural University (BAU) beat up at least 40 activists of Islami Chhatra Shibir (ICS) and drove them away from nine residential halls of BAU on early Wednesday.",0,1563366740,BGD
5533666,144,SRI1706,1706,"08 June 2011",2011,1,Protests,"Peaceful protest","Protesters (Sri Lanka)","Students (Sri Lanka)",6,,,0,60,"South Asia","Sri Lanka",Western,Colombo,"Sri Jayawardanapura Kotte",Nugegoda,6.8735,79.8899,1,"Daily Mirror (Sri Lanka)",National,"A group of students from Sri Jayawardenapura University staged a protest to express their disapproval to the suspensions of 20 female students that had orgnised a protest in the university the week before.",0,1561474272,LKA
5530463,586,PAK6973,6973,"08 June 2011",2011,1,Protests,"Peaceful protest","Protesters (Pakistan)","JI: Jamaat-e-Islami",6,,,0,60,"South Asia",Pakistan,"Khyber Pakhtunkhwa","Lower Dir",Timergara,Timergara,34.8277,71.8416,1,"Statesman (Pakistan)",National,"Traders and JI staged a protest in Timergara against power outages and low voltage.",0,1561474267,PAK
5530458,586,PAK6969,6969,"08 June 2011",2011,1,Protests,"Peaceful protest","Protesters (Pakistan)",,6,,,0,60,"South Asia",Pakistan,Balochistan,Quetta,"Quetta City",Quetta,30.1999,67.0097,1,"Balochistan Times",Subnational,"Activists of the Bareech Qaumi Ittehad blocked a road in Quetta in protest of the kidnapping of a local contractor.",0,1561474267,PAK
5333351,788,TUN493,493,"08 June 2011",2011,1,Protests,"Peaceful protest","Protesters (Tunisia)",,6,,,0,60,"Northern Africa",Tunisia,Tunis,"Bab Souika",,Tunis,36.819,10.1658,1,"La Presse (Tunisia)",National,"Several residents of el-Djerid region on 8 June in Tunis held a peaceful protest to denounce the tribal clashes have occurred recently in the delegation of Metlaoui Gafsa, killing several victims.",0,1561469366,TUN
5296074,710,SAF2146,2146,"08 June 2011",2011,1,Protests,"Peaceful protest","Protesters (South Africa)",,6,,,0,60,"Southern Africa","South Africa",Gauteng,"City of Johannesburg","City of Johannesburg",Noordgesig,-26.226,27.9382,1,"Mail & Guardian (South Africa)",National,"Residents of Noordgesig protest persistent blackouts.",0,1561469224,ZAF
5259856,818,EGY1129,1129,"08 June 2011",2011,1,Protests,"Peaceful protest","Protesters (Egypt)","April 6 Youth Movement",6,,,0,60,"Northern Africa",Egypt,Cairo,"Al Wayli",,Cairo,30.0771,31.2859,1,"Daily News (Egypt)",National,"Members of the April 6 Youth Movement staged a protest commemorating the death of Khaled Saied.",0,1561469086,EGY
5238331,12,ALG2806,2806,"08 June 2011",2011,1,Protests,"Peaceful protest","Protesters (Algeria)",,6,,,0,60,"Northern Africa",Algeria,Oran,Oran,,Oran,35.6911,-0.6417,1,"La Tribune (Algeria)",National,"In Oran, medical residents observed a national sit-in inside the University Hospital of Oran on 8 June. The striking doctors still claim the abolition of compulsory civil service, and denounced the abuses and excesses that have been committed by security forces against medical residents.",0,1561468959,DZA
4944094,116,KHM873,873,"08 June 2011",2011,1,Protests,"Peaceful protest","Protesters (Cambodia)",,6,,,0,60,"Southeast Asia",Cambodia,"Kampong Thom","Stueng Saen","Kampong Thum","Kampong Thum",12.7111,104.8887,3,"Phnom Penh Post",National,"On 07 and 08 June 2011, more than 100 residents from four villages in Kampong Thom province continued to protest in front of the provincial governor's office. They requested the release of a community representative who was arrested in connection with a land dispute with private company Doung Heng Sengsuna.",0,1552577533,KHM
4944060,818,EGY1131,1131,"08 June 2011",2011,2,Protests,"Peaceful protest","Protesters (Egypt)",,6,,,0,60,"Northern Africa",Egypt,Luxor,Luxor,,Luxor,25.6965,32.6459,1,"The Egyptian Gazette",National,"About 20 people protested in Luxor over a land dispute. There were reports that the protesters had attacked tourists but the Egyptian authorities later claimed no violence occurred.",0,1552577533,EGY
7214599,72,BOT29,29,"07 June 2011",2011,1,Riots,"Violent demonstration","Rioters (Botswana)",,5,"Police Forces of Botswana (1966-)",,1,15,"Southern Africa",Botswana,Francistown,Francistown,,Francistown,-21.167,27.517,1,Xinhua,International,"Botswanas striking government employees caused public disorder in the African countries second city Francistown on Tuesday as thousands of strikers barricaded roads with burning tires. According to local radio GABZ, the striking workers in the city took to the streets, barricading roads, burning tires and even throwing stones at passing cars. The police had to use tear gas to disperse the rioters, some workers have been arrested by the police.",0,1600121132,BWA
6704192,818,EGY1128,1128,"07 June 2011",2011,1,Protests,"Protest with intervention","Protesters (Egypt)",,6,"Military Forces of Egypt (2011-2012)",,1,16,"Northern Africa",Egypt,Cairo,"Nasr City 1",,"Cairo-Nasr City 1",30.0619,31.3339,1,"Daily News (Egypt)",National,"5 employees of Petrojet who were part of a sit-in were arrested by military police after 2 weeks of staging a sit-in outside the Ministry of Petroleum offices.",0,1578503455,EGY
6703886,818,EGY10372,10372,"07 June 2011",2011,1,Protests,"Peaceful protest","Protesters (Egypt)",,6,,,0,60,"Northern Africa",Egypt,Cairo,"Al Maadi",,"Cairo-Al Maadi",29.9667,31.25,1,Youm7,National,"On 7 June 2011, dozens of citizens from the ""I am Egyptian with the Intifada"" movement staged a protest in front of the Israeli embassy in Al Maadi to denounce the crimes against the Palestinian people. [size=dozens]",0,1578503454,EGY
6703670,818,EGY10435,10435,"07 June 2011",2011,1,Riots,"Violent demonstration","Rioters (Egypt)",,5,"Rioters (Egypt)",,5,55,"Northern Africa",Egypt,Cairo,Bulaq,,Cairo-Bulaq,30.0604,31.2315,1,Youm7,National,"On 7 June 2011, dozens of Al Salam camp demonstrators blocked the Nile Corniche, and confrontations between demonstrators and car drivers breaking out. Police forces intervened to negotiate with the demonstrators to break up the sit-in. [size=dozens]",0,1578503453,EGY
6703548,818,EGY10315,10315,"07 June 2011",2011,1,Protests,"Peaceful protest","Protesters (Egypt)","Labour Group (Egypt)",6,,,0,60,"Northern Africa",Egypt,Cairo,"Al Wayli",,"Cairo-Al Wayli",30.0771,31.2851,1,Youm7,National,"On 7 June 2011, dozens of employees of the Egyptian Company for Electricity Transmission held a sit-in at the Ministry of Electricity and Energy, demanding that Dr. Hassan Younis, Minister of Electricity, pay the cumulative incentives promised during his meeting with them last April. [size=dozens]",0,1578503453,EGY
6386673,818,EGY10373,10373,"07 June 2011",2011,1,Protests,"Peaceful protest","Protesters (Egypt)",,6,,,0,60,"Northern Africa",Egypt,Behera,"Kum Hamada",,"Wadi Natrun",30.4379,30.195,1,Youm7,National,"On 7 June 2011, demonstrators protested against the poor services in the silos at Wad Natrun Center, and called on Prime Minister Dr. Essam Sharaf to look at the conditions of the center during his inspection of them that day. [size=no report]",0,1574795104,EGY
5943177,586,PAK6951,6951,"07 June 2011",2011,1,Protests,"Peaceful protest","Protesters (Pakistan)",,6,,,0,60,"South Asia",Pakistan,Sindh,Jamshoro,Kotri,Kotri,25.3656,68.3083,1,"Daily Regional Times (Pakistan)",Subnational,"The family of an arrested youth staged a protest in Kotri against his arrest. They accused the police of lodging a fake case.",0,1567539389,PAK
5583919,50,BGD10605,10605,"07 June 2011",2011,1,Riots,"Mob violence","Rioters (Bangladesh)",,5,"Rioters (Bangladesh)",,5,55,"South Asia",Bangladesh,Dhaka,Munshiganj,Sreenagar,Sreenagar,23.5518,90.273,2,"United News of Bangladesh",National,"On June 7, in North Balasur union in Sreenagar Upazila (Munshiganj, Dhaka), supporters of two rival UP candidates clashed with each other over polling, leaving 15 injured.",0,1563366740,BGD
5583918,50,BGD10604,10604,"07 June 2011",2011,1,Riots,"Mob violence","Rioters (Bangladesh)",,5,"Police Forces of Bangladesh (2009-)",,1,15,"South Asia",Bangladesh,Dhaka,Munshiganj,Sreenagar,Sreenagar,23.5518,90.273,2,"United News of Bangladesh",National,"On June 7, in Sreenagar union of Sreenagar Upazila (Munshiganj, Dhaka), supporters of two rival UP candidates clashed with each other and police over polling, leaving 25 injured.",0,1563366740,BGD
5583917,50,BGD10603,10603,"07 June 2011",2011,1,Riots,"Mob violence","Rioters (Bangladesh)",,5,"Rioters (Bangladesh)",,5,55,"South Asia",Bangladesh,Barisal,Bhola,Bhola,Bhola,22.6876,90.644,2,"United News of Bangladesh",National,"On June 7, in Kachia union in Bhola Upazila (Bhola, Barisal), supporters of two rival UP candidates clashed over polling.",0,1563366740,BGD
5583916,50,BGD10602,10602,"07 June 2011",2011,1,Riots,"Mob violence","Rioters (Bangladesh)",,5,"Police Forces of Bangladesh (2009-)",,1,15,"South Asia",Bangladesh,Barisal,Bhola,Bhola,Bhola,22.6876,90.644,2,"United News of Bangladesh",National,"On June 7, in East Ilisha union in Bhola Upazila (Bhola, Barisal), supporters of two rival UP candidates clashed with each other and police over polling, leaving 15 injured.",0,1563366740,BGD
5583915,50,BGD10601,10601,"07 June 2011",2011,1,Riots,"Mob violence","Rioters (Bangladesh)",,5,"Rioters (Bangladesh)",,5,55,"South Asia",Bangladesh,Barisal,Bhola,Bhola,Bhola,22.6876,90.644,2,"United News of Bangladesh",National,"On June 7, in Rajapur union in Bhola Upazila (Bhola, Barisal), supporters of two rival UP candidates clashed over polling, leaving 12 injured.",0,1563366740,BGD
5583914,50,BGD10600,10600,"07 June 2011",2011,1,Riots,"Mob violence","Rioters (Bangladesh)","BNP: Bangladesh Nationalist Party",5,"Rioters (Bangladesh)","AL: Bangladesh Awami League",5,55,"South Asia",Bangladesh,Rajshahi,Nawabganj,Gomastapur,Gomastapur,24.7794,88.3008,2,"Financial Express (Bangladesh)",National,"Four people were wounded and three shops ransacked in post-poll violence in Gomostapur upazila on 7 June. Supporters of BNP-backed winning chairman candidate of Bangabari union parishad and an Awami League backed candidate attacked each other, leaving three people hurt at Bangabari union.",0,1563366740,BGD
5583913,50,BGD10599,10599,"07 June 2011",2011,1,Riots,"Mob violence","Rioters (Bangladesh)",,5,"Police Forces of Bangladesh (2009-)",,1,15,"South Asia",Bangladesh,Chittagong,Feni,Feni,Feni,23.0144,91.3966,2,"New Nation (Bangladesh)",National,"Supporters of member aspirants Tofazzel Haque Patwari and Lal Mian made separate abortive attempts to snatch ballot boxes from Baghar Haola Fatima Dakhil Madrasa poll center at No 2 East Ilisha union, Feni upazila, triggering a tripartite clash which also involved police who quelled the situation firing several round of teargas canisters on 7 June. The 30-minute clash left 15 injured.",0,1563366740,BGD
5533665,144,SRI1705,1705,"07 June 2011",2011,1,Protests,"Peaceful protest","Protesters (Sri Lanka)","Labour Group (Sri Lanka)",6,,,0,60,"South Asia","Sri Lanka","North Central",Anuradhapura,"N. Palatha East",Anuradhapura,8.3123,80.4131,1,"Daily News (Sri Lanka)",National,"Municipal Council staff staged a protest in Anuradhapura city, North Central, on 7 June, against an assault on Municipal Council officials.",0,1561474272,LKA
5533664,144,SRI1704,1704,"07 June 2011",2011,1,Protests,"Peaceful protest","Protesters (Sri Lanka)",,6,,,0,60,"South Asia","Sri Lanka",Northern,Vavuniya,Vavuniya,Vavuniya,8.7514,80.4971,1,"Daily Mirror (Sri Lanka)",National,"The organisation ""We are Sri Lankans"" staged a protest asking to the government information about those who disappeared or were abducted during the military conflict in front of the Kobbekaduwa statue. Reports say around 12,000 people were present.",0,1561474272,LKA
5296073,710,SAF2145,2145,"07 June 2011",2011,1,Riots,"Violent demonstration","Rioters (South Africa)",,5,"Police Forces of South Africa (1994-)",,1,15,"Southern Africa","South Africa",KwaZulu-Natal,iLembe,KwaDukuza,Umhlali,-29.5,31.2163,1,"Daily News (South Africa)",National,"People gather to violently protest a taxi fare increase for the second day. Two reported deaths.",1,1561469224,ZAF
4944134,116,KHM872,872,"07 June 2011",2011,1,Protests,"Peaceful protest","Protesters (Cambodia)",,6,,,0,60,"Southeast Asia",Cambodia,"Kampong Thom","Stueng Saen","Kampong Thum","Kampong Thum",12.7111,104.8887,3,"Phnom Penh Post",National,"On 07 and 08 June 2011, more than 100 residents from four villages in Kampong Thom province continued to protest in front of the provincial governor's office. They requested the release of a community representative who was arrested in connection with a land dispute with private company Doung Heng Sengsuna.",0,1552577533,KHM
7056615,524,NEP2601,2601,"06 June 2011",2011,1,Protests,"Protest with intervention","Protesters (Nepal)",,6,"Police Forces of Nepal (2008-2015)",,1,16,"South Asia",Nepal,Central,Bagmati,Kathmandu,Kathmandu,27.7017,85.3206,1,"Kathmandu Post",National,"Police detained over 200 Ramdev supporters protesting outside the Indian Embassy in Kathmandu city, Central, on 6 June.",0,1586301032,NPL
6704407,818,EGY10371,10371,"06 June 2011",2011,1,Protests,"Peaceful protest","Protesters (Egypt)","Labour Group (Egypt)",6,,,0,60,"Northern Africa",Egypt,Cairo,"Qasr al Nile",,"Cairo-Qasr al Nile",30.0488,31.2343,1,Youm7,National,"On 6 June 2011, hundreds of the first graduates of Al Azhar University announced their participation in an open sit-in in front of the Council of Ministers, because their demands for appointment were ignored by the ministry. [size=hundreds]",0,1578503456,EGY
6703660,818,EGY10433,10433,"06 June 2011",2011,1,Riots,"Violent demonstration","Rioters (Egypt)",,5,"Rioters (Egypt)",,5,55,"Northern Africa",Egypt,Cairo,Bulaq,,Cairo-Bulaq,30.0604,31.2315,1,Youm7,National,"On 6 June 2011, hundreds of Al Salam camp residents demonstrated in front of the Radio and TV Building in As Sabtiyyah, blocking the road. There were several confrontations between them and the drivers of the cars, which led the Nile Corniche to be completely paralyzed by traffic. [size=hundreds]",0,1578503453,EGY
6386734,818,EGY10434,10434,"06 June 2011",2011,1,Riots,"Violent demonstration","Rioters (Egypt)",,5,,,0,50,"Northern Africa",Egypt,Cairo,"Al Wayli",,Cairo,30.0771,31.2859,1,Youm7,National,"On 6 June 2011, dozens of families of Egyptian citizens detained in Libya, tried to enter the Foreign Ministry building by force to demand fast intervention and communication with the Libyan authorities to release their relatives, accusing the ministry of being slow to take the necessary measures to release them. [size=dozens]",0,1574795104,EGY
5968235,586,PAK6945,6945,"06 June 2011",2011,1,Protests,"Peaceful protest","Protesters (Pakistan)","Teachers (Pakistan)",6,,,0,60,"South Asia",Pakistan,Sindh,"Karachi City","Karachi East",Karachi,24.9056,67.0822,1,"Daily Regional Times (Pakistan)",Subnational,"Teachers of non-formal schools staged a protest in Karachi against the governements failure to pay salaries for nine months.",0,1568137459,PAK
5955347,104,MMR7277,7277,"06 June 2011",2011,1,Protests,"Peaceful protest","Protesters (Myanmar)","Labour Group (Myanmar); Women (Myanmar)",6,,,0,60,"Southeast Asia",Myanmar,Bago,Bago,Bago,Bago,17.3352,96.4813,1,"Radio Free Asia",Regional,"On 6 June, 2011, in Bago Township, in Bago Region, about 55 female workers of a hat factory in Bago protested against unfair rules and regulations at the workplace. [size=55]",0,1567539404,MMR
5945957,586,PAK6943,6943,"06 June 2011",2011,1,Protests,"Peaceful protest","Protesters (Pakistan)","PTI: Pakistan Tehreek-i-Insaf",6,,,0,60,"South Asia",Pakistan,Sindh,Hyderabad,Hyderabad,Hyderabad,25.3942,68.3736,1,"Daily Regional Times (Pakistan)",Subnational,"PTI activists staged a protest in Hyderabad for the arrest of the murderers of a journalist.",0,1567539393,PAK
5945639,586,PAK6940,6940,"06 June 2011",2011,1,Protests,"Peaceful protest","Protesters (Pakistan)",,6,,,0,60,"South Asia",Pakistan,Sindh,Matiari,Hala,Hala,25.813,68.4227,1,"Daily Regional Times (Pakistan)",Subnational,"Members of the Vegetable & Fruit Market Association and relatives of persons injured in a clash between vegetable and poltry sellers staged a protest in Hala for the arrest of the accused.",0,1567539392,PAK
5943837,586,PAK6944,6944,"06 June 2011",2011,1,Protests,"Peaceful protest","Protesters (Pakistan)","JSQM: Jeay Sindh Qaumi Movement",6,,,0,60,"South Asia",Pakistan,Sindh,"Karachi City","Karachi East",Karachi,24.9056,67.0822,1,"Daily Regional Times (Pakistan)",Subnational,"JSQM activists staged a protest in Sindh against the arrest of their leader.",0,1567539390,PAK
5943810,586,PAK6941,6941,"06 June 2011",2011,1,Protests,"Peaceful protest","Protesters (Pakistan)",,6,,,0,60,"South Asia",Pakistan,Sindh,Hyderabad,Hyderabad,Hyderabad,25.3942,68.3736,1,"Daily Regional Times (Pakistan)",Subnational,"Members of various social organizations staged a protest in Hyderabad against the actions of the Sanghar police and local landlords for not providing dues to the farmers.",0,1567539390,PAK
5942910,586,PAK6947,6947,"06 June 2011",2011,1,Protests,"Peaceful protest","Protesters (Pakistan)",,6,,,0,60,"South Asia",Pakistan,Sindh,Khairpur,Khairpur,Khairpur,27.5271,68.7452,1,"Daily Regional Times (Pakistan)",Subnational,"Trainees of the Shaheed Benazir Bhutto Youth Development Program staged a protest in Khairpur against the Manager of the National Bank City Branch Khairpur for not opening their accounts.",0,1567539389,PAK
5942601,586,PAK6946,6946,"06 June 2011",2011,1,Protests,"Peaceful protest","Protesters (Pakistan)",,6,,,0,60,"South Asia",Pakistan,Sindh,Khairpur,Khairpur,Khairpur,27.5271,68.7452,1,"Daily Regional Times (Pakistan)",Subnational,"The daughters of a murdered agriculture officer staged a protest in Khairpur against the non-arrest of the killers. The also accused the police of accepting bribes in this regard.",0,1567539388,PAK
